7248952	    1
7732472	    1
9524952	    1
10788822	1
14596967	1
14826060	1
14938781	1
15528595	1
16671189	1
16733141	1
17976561	1
19121759	1
19435878	1
19581787	1
20338242	1
20531552	1
21577213	1
22597402	1
22979959	1
23832142	1
24320335	1
26912227	1
27159435	1
28219482	1
28587018	1
29370531	1
29444347	1
29742631	1
29822733	1
30998590	1
31228692	1
31708548	1
33608758	1
34255057	1
35401956	1
35531101	1
36477176	1
36878978	1
37192548	1
38195080	1
38344324	1
38920016	1
38962259	1
39527698	1
39674011	1
39688267	1
41177563	1
41179792	1
41678763	1
41684107	1
41877218	1
43066058	1
43201046	1
43510557	1
43747581	1
44081953	1
44084192	1
44084811	1
44191269	1
44698831	1
45497562	1
45564759	1
45804432	1
46043491	1
46316753	1
46322170	1
46408524	1
46810284	1
46874389	1
47015574	1
47023408	1
47678112	1
47731919	1
47799788	1
47891113	1
47929648	1
48007897	1
48385665	1
48712444	1
48957307	1
48959912	1
48968616	1
48972661	1
48981925	1
49004454	1
49136026	1
49187158	1
49195364	1
49196059	1
49198668	1
49210351	1
49215390	1
49233584	1
49255053	1
49270232	1
49272453	1
49479068	1
49479291	1
49483339	1
49499359	1
49540321	1
49549327	1
49549560	1
49588893	1
49659791	1
49669394	1
49692722	1
49701106	1
49772550	1
49949709	1
50346336	1
50815325	1
50845426	1
50958616	1
50970101	1
51286435	1
51311653	1
51374842	1
51435410	1
51571349	1
51776203	1
51864103	1
51872114	1
51878677	1
51892953	1
51905951	1
51912733	1
51970839	1
52025456	1
52039977	1
52040849	1
52041239	1
52043740	1
52259836	1
52558319	1
52620061	1
52857699	1
52948027	1
52975492	1
52996113	1
53029957	1
53057021	1
53261043	1
53652229	1
53714790	1
53780486	1
53780726	1
53781542	1
53783352	1
53784356	1
53792078	1
53808441	1
53819337	1
53819925	1
53825635	1
53826674	1
53826820	1
53873807	1
53948371	1
53974415	1
53978783	1
54080533	1
54234822	1
54265489	1
54353595	1
54634998	1
54638312	1
54671794	1
54784761	1
54786968	1
54888403	1
54890930	1
54891461	1
54909007	1
54951157	1
55028106	1
55056360	1
55069718	1
55081715	1
55085362	1
55090967	1
55091846	1
55094271	1
55101042	1
55109583	1
55113333	1
55116927	1
55120214	1
55143227	1
55148489	1
55162707	1
55194361	1
55194570	1
55207262	1
55207581	1
55214971	1
55221873	1
55243788	1
55256821	1
80479674	1
82487179	1
2152052819	0
634704287	0
2557136665	0
92999280	0
372835779	0
1858934186	0
282427769	0
40219052	0
1408912964	0
40008819	0
777083114	0
24080811	0
990963038	0
448697610	0
110928853	0
54552304	0
2772354013	0
2799099042	0
400983194	0
497404180	0
14587971	0
3022543596	0
121976265	0
2914171005	0
2644167680	0
33764583	0
223345906	0
420189045	0
1668189836	0
375299270	0
23444554	0
1465761582	0
44686891	0
2561813863	0
2445641666	0
344317888	0
2511944460	0
2618119582	0
88345204	0
2214453095	0
221475117	0
26528107	0
101669097	0
2977924797	0
2317599350	0
165077100	0
2202044150	0
73237856	0
2356425746	0
3018260990	0
1135530474	0
834680701	0
3007481400	0
235696520	0
2257069046	0
5812422	0
1086489391	0
2294138446	0
19325141	0
2596423866	0
100837759	0
887505716	0
80477690	0
250364288	0
2302538826	0
505440359	0
3033858666	0
121268938	0
573301009	0
1456643797	0
56032903	0
1536909666	0
300264746	0
344261687	0
19849696	0
1057635702	0
2290983830	0
713804306	0
613345676	0
1499931151	0
17801629	0
157029836	0
26203719	0
933183398	0
299271462	0
888320442	0
266794738	0
498418001	0
2347977979	0
2223611410	0
330169460	0
2210140580	0
21257459	0
874719912	0
2778387798	0
23808818	0
79894962	0
11630862	0
635818294	0
614447598	0
485273674	0
169194549	0
2563768914	0
990902802	0
1376920032	0
442079113	0
456357565	0
461572767	0
722623	0
139956067	0
18989002	0
359219562	0
147474106	0
902817020	0
18581153	0
275931291	0
578481944	0
208388521	0
457808323	0
2200425967	0
2785200258	0
553317912	0
2444483352	0
170554164	0
563333511	0
620078665	0
836742500	0
2243809497	0
18576332	0
528006498	0
798613004	0
413675359	0
985768968	0
3010585944	0
428628035	0
19300510	0
14247395	0
763095612	0
2382912776	0
747385746	0
33651270	0
1311456667	0
304261771	0
1093553114	0
282506597	0
193609769	0
367414177	0
403783820	0
2224804969	0
468308770	0
1877304734	0
16484437	0
35377886	0
2183434100	0
568015457	0
57549666	0
30059111	0
708043502	0
153690249	0
2828821663	0
44850701	0
1528172522	0
1032838123	0
2508074020	0
2259016411	0
1561409924	0
764731350	0
2694552757	0
113231814	0
250399342	0
16944013	0
368801289	0
1107989989	0
45449023	0
1705146012	0
2159485357	0
1353072290	0
333005444	0
323494341	0
492728332	0
630413999	0
589834497	0
227133540	0
1226238145	0
469595996	0
2983156296	0
250549433	0
2367477707	0
42244063	0
1578395316	0
94735361	0
1670962238	0
14391111	0
236449587	0
2654027174	0
421391363	0
228978063	0
2402922414	0
1333119788	0
450939144	0
25121744	0
