1502026416	0
2492782375	0
293212315	0
191839658	0
3020965143	0
2157382005	0
1947320929	0
255846106	0
1733095801	0
1336097480	0
380322177	0
32988810	0
21959183	0
1553611423	0
348080571	0
839690880	0
143687056	0
2291421004	0
2337494094	0
225241810	0
375114767	0
52929021	0
1657000316	0
325967359	0
585912212	0
2419936286	0
2320414572	0
262531823	0
226315121	0
492649414	0
56554591	0
85193539	0
166211662	0
222290847	0
2765166293	0
2497379616	0
69991603	0
357747403	0
430285181	0
1141299306	0
37407255	0
112295272	0
208664282	0
348393966	0
1245621752	0
329481796	0
131043638	0
150183040	0
91287122	0
2244762307	0
344457551	0
2360378178	0
398467095	0
2400711853	0
32494880	0
2362812823	0
509255384	0
86565348	0
250207934	0
238040058	0
476876406	0
190345460	0
1376257824	0
714550385	0
474152548	0
1373517728	0
177906959	0
2248762537	0
462534253	0
93941188	0
22437394	0
1195136336	0
1956659528	0
1175224910	0
578904059	0
454183646	0
318040219	0
558782771	0
1425572605	0
103668192	0
50034798	0
2574200442	0
53114456	0
1495594020	0
1387377110	0
1892545526	0
489714722	0
278811330	0
64534012	0
138472981	0
1727495887	0
440901699	0
185216671	0
32831822	0
2938551012	0
241347721	0
20301520	0
1191129162	0
49709134	0
58797847	0
392080330	0
1120863444	0
1261040287	0
2257926470	0
96815122	0
120833703	0
58477691	0
22798846	0
381753637	0
2718118608	0
581233948	0
1194760087	0
3140424071	0
434832511	0
517639654	0
468080275	0
622956477	0
149723283	0
742326175	0
2311184364	0
2251878995	0
2378140945	0
519445792	0
2920448851	0
252882696	0
41950696	0
2941150861	0
2204112777	0
484522355	0
1874015534	0
59689509	0
1897930380	0
58702972	0
508355849	0
3164941860	0
110122113	0
866157062	0
231257304	0
884366718	0
208913421	0
229875064	0
341900539	0
136245387	0
745638440	0
1544322560	0
1505023116	0
119112245	0
368134512	0
485384525	0
2152052819	0
634704287	0
2557136665	0
92999280	0
372835779	0
1858934186	0
282427769	0
40219052	0
1408912964	0
40008819	0
777083114	0
24080811	0
990963038	0
448697610	0
110928853	0
54552304	0
2772354013	0
2799099042	0
400983194	0
497404180	0
14587971	0
3022543596	0
121976265	0
2914171005	0
2644167680	0
33764583	0
223345906	0
420189045	0
1668189836	0
375299270	0
23444554	0
1465761582	0
44686891	0
2561813863	0
2445641666	0
344317888	0
2511944460	0
2618119582	0
88345204	0
2214453095	0
221475117	0
26528107	0
101669097	0
2977924797	0
2317599350	0
165077100	0
2202044150	0
73237856	0
2356425746	0
3018260990	0
1135530474	0
834680701	0
3007481400	0
235696520	0
2257069046	0
5812422	0
1086489391	0
2294138446	0
19325141	0
2596423866	0
100837759	0
887505716	0
80477690	0
250364288	0
2302538826	0
505440359	0
3033858666	0
121268938	0
573301009	0
1456643797	0
56032903	0
1536909666	0
300264746	0
344261687	0
19849696	0
1057635702	0
2290983830	0
713804306	0
613345676	0
1499931151	0
17801629	0
157029836	0
26203719	0
933183398	0
299271462	0
888320442	0
266794738	0
498418001	0
2347977979	0
2223611410	0
330169460	0
2210140580	0
21257459	0
874719912	0
2778387798	0
23808818	0
79894962	0
11630862	0
635818294	0
614447598	0
485273674	0
169194549	0
2563768914	0
990902802	0
1376920032	0
442079113	0
456357565	0
461572767	0
722623	0
139956067	0
18989002	0
359219562	0
147474106	0
902817020	0
18581153	0
275931291	0
578481944	0
208388521	0
457808323	0
2200425967	0
2785200258	0
553317912	0
2444483352	0
170554164	0
563333511	0
620078665	0
836742500	0
2243809497	0
18576332	0
528006498	0
798613004	0
413675359	0
985768968	0
3010585944	0
428628035	0
19300510	0
14247395	0
763095612	0
2382912776	0
747385746	0
33651270	0
1311456667	0
304261771	0
1093553114	0
282506597	0
193609769	0
367414177	0
403783820	0
2224804969	0
468308770	0
1877304734	0
16484437	0
35377886	0
2183434100	0
568015457	0
57549666	0
30059111	0
708043502	0
153690249	0
2828821663	0
44850701	0
1528172522	0
1032838123	0
2508074020	0
2259016411	0
1561409924	0
764731350	0
2694552757	0
113231814	0
250399342	0
16944013	0
368801289	0
1107989989	0
45449023	0
1705146012	0
2159485357	0
1353072290	0
333005444	0
323494341	0
492728332	0
630413999	0
589834497	0
227133540	0
1226238145	0
469595996	0
2983156296	0
250549433	0
2367477707	0
42244063	0
1578395316	0
94735361	0
1670962238	0
14391111	0
236449587	0
2654027174	0
421391363	0
