104957630	1
104964099	1
104966336	1
104967269	1
104991578	1
104996231	1
105002689	1
105044961	1
105100511	1
105137547	1
105156640	1
105270069	1
105293701	1
105318441	1
105358608	1
105359850	1
105424482	1
105449543	1
105510362	1
105861509	1
105882349	1
105914055	1
106233605	1
106266080	1
106301592	1
106378113	1
106393319	1
106394146	1
106409051	1
106410103	1
106507162	1
106522802	1
106647178	1
106704705	1
106729702	1
106738824	1
106849778	1
106908630	1
106925181	1
107014875	1
107027598	1
107063543	1
107107162	1
107115952	1
107167105	1
107210152	1
107213299	1
107218061	1
107237577	1
107241733	1
107249872	1
107297283	1
107322134	1
107392647	1
107393357	1
107436496	1
107463005	1
107488828	1
107549781	1
107584259	1
107727712	1
107731799	1
107748384	1
107798859	1
108343116	1
108392831	1
108526831	1
108798097	1
109246054	1
109633855	1
109753727	1
1023331706	0
625400643	0
215533065	0
85067793	0
14235705	0
108701807	0
429789520	0
60278487	0
83390456	0
564336147	0
242205664	0
1478592602	0
3054142278	0
300374583	0
1041326394	0
2596834903	0
3116708222	0
65984518	0
128111467	0
241157629	0
726729494	0
707660496	0
77558505	0
369285103	0
2596494170	0
208200663	0
541711129	0
3087465981	0
251633570	0
42401379	0
456150594	0
25693756	0
352944559	0
901659314	0
140717029	0
555411470	0
2250794221	0
571579758	0
426334161	0
213261669	0
28340717	0
85841150	0
811928833	0
256256185	0
21281949	0
455950099	0
2510903360	0
2347768868	0
46961288	0
1736045779	0
57376225	0
120705454	0
407225208	0
2158122428	0
1167773802	0
3037256261	0
97484136	0
1082117736	0
1478531461	0
30750923	0
559486409	0
188961582	0
317273582	0
1083991861	0
40502358	0
954799494	0
139250696	0
1672205587	0
2555419261	0
35941580	0
274285556	0
